created_at,instrument,size,entry_price
2023-01-31 12:30:24.951602+00,ETH-USD,0.02,1569.433333
2023-01-31 12:35:24.430077+00,ETH-USD,0.02,1569.433333
2023-01-31 12:40:24.715902+00,ETH-USD,0.02,1569.433333
2023-01-31 12:50:23.694856+00,ETH-USD,0.02,1569.433333
2023-01-31 13:00:23.901043+00,ETH-USD,0.01,1569.433333
2023-01-31 13:10:23.351426+00,ETH-USD,0.01,1569.433333
2023-01-31 13:15:40.960028+00,ETH-USD,0.01,1569.433333
2023-01-31 13:25:24.406217+00,ETH-USD,0.01,1569.433333
2023-01-31 13:35:23.818866+00,ETH-USD,-0.03,1580.533333
2023-01-31 13:40:23.938771+00,ETH-USD,-0.05,1582.9
2023-01-31 13:45:39.181653+00,ETH-USD,-0.05,1582.9
2023-01-31 13:55:24.224946+00,ETH-USD,-0.05,1582.9
2023-01-31 14:05:23.854867+00,ETH-USD,-0.05,1582.9
2023-01-31 14:15:23.557204+00,ETH-USD,-0.05,1582.9
2023-01-31 14:20:24.139353+00,ETH-USD,-0.05,1582.9
2023-01-31 14:30:26.117969+00,ETH-USD,-0.05,1582.9
2023-01-31 14:35:23.817561+00,ETH-USD,-0.06,1583.433333
2023-01-31 14:40:23.906484+00,ETH-USD,0,0
2023-01-31 14:45:40.458378+00,ETH-USD,0,0
2023-01-31 14:55:24.216004+00,ETH-USD,-0.01,1585.4
2023-01-31 15:00:24.326799+00,ETH-USD,-0.01,1585.4
2023-01-31 15:10:24.043372+00,ETH-USD,-0.01,1585.4
2023-01-31 15:20:23.510843+00,ETH-USD,-0.01,1585.4
2023-01-31 15:30:23.728536+00,ETH-USD,-0.02,1586.9
2023-01-31 15:40:23.920703+00,ETH-USD,-0.04,1590.375
2023-01-31 15:45:38.981127+00,ETH-USD,-0.04,1590.375
2023-01-31 15:55:23.596659+00,ETH-USD,-0.04,1590.375
2023-01-31 16:05:23.791143+00,ETH-USD,-0.04,1590.375
2023-01-31 16:15:40.938435+00,ETH-USD,-0.04,1590.375
2023-01-31 16:25:23.797911+00,ETH-USD,-0.04,1590.375
2023-01-31 16:30:23.994303+00,ETH-USD,-0.04,1590.375
2023-01-31 16:35:27.380845+00,ETH-USD,-0.04,1590.375
2023-01-31 16:45:40.162533+00,ETH-USD,-0.08,1594.65
2023-01-31 16:50:24.166659+00,ETH-USD,-0.08,1594.65
2023-01-31 17:00:40.664424+00,ETH-USD,-0.08,1594.65
2023-01-31 17:10:25.693639+00,ETH-USD,0,0
2023-01-31 17:20:24.077448+00,ETH-USD,0,0
2023-01-31 17:30:40.478422+00,ETH-USD,0,0
2023-01-31 17:35:23.796214+00,ETH-USD,0,0
2023-01-31 17:45:40.175878+00,ETH-USD,-0.01,1596.7
2023-01-31 17:50:23.520156+00,ETH-USD,-0.01,1596.7
2023-01-31 17:55:24.180192+00,ETH-USD,0,0
2023-01-31 18:00:40.640016+00,ETH-USD,0,0
2023-01-31 18:10:23.457593+00,ETH-USD,0.01,1591.9
2023-01-31 18:15:40.312588+00,ETH-USD,0.01,1591.9
2023-01-31 18:20:24.067687+00,ETH-USD,0.01,1591.9
2023-01-31 18:30:40.633908+00,ETH-USD,0.01,1591.9
2023-01-31 18:35:23.7733+00,ETH-USD,0.01,1591.9
2023-01-31 18:45:40.920555+00,ETH-USD,0.01,1591.9
2023-01-31 18:55:23.74881+00,ETH-USD,0.01,1591.9
2023-01-31 19:00:40.648689+00,ETH-USD,0.01,1591.9
2023-01-31 19:10:23.864756+00,ETH-USD,0.01,1591.9
2023-01-31 19:15:39.985638+00,ETH-USD,0.01,1591.9
2023-01-31 19:25:22.950415+00,ETH-USD,0.02,1590.15
2023-01-31 19:35:23.783592+00,ETH-USD,0.02,1590.15
2023-01-31 19:45:39.725643+00,ETH-USD,-0.01,1596.5
2023-01-31 19:50:24.060246+00,ETH-USD,-0.01,1596.5
2023-01-31 20:00:41.204591+00,ETH-USD,-0.01,1596.5
2023-01-31 20:10:26.423593+00,ETH-USD,-0.01,1596.5
2023-01-31 20:20:23.458686+00,ETH-USD,0.01,1591.9
2023-01-31 20:30:39.829932+00,ETH-USD,0.02,1590.95
2023-01-31 20:40:23.847565+00,ETH-USD,0.03,1588.9
2023-01-31 20:45:39.517581+00,ETH-USD,0.03,1588.9
2023-01-31 20:55:24.145553+00,ETH-USD,0.017,1588.9
2023-01-31 21:05:23.734541+00,ETH-USD,0.017,1588.9
2023-01-31 21:10:23.842429+00,ETH-USD,0.017,1588.9
2023-01-31 21:20:26.017298+00,ETH-USD,0.057,1580.557143
2023-01-31 21:30:38.203347+00,ETH-USD,0.057,1580.557143
2023-01-31 21:35:23.738373+00,ETH-USD,0.067,1579.3625
2023-01-31 21:45:39.506773+00,ETH-USD,0.067,1579.3625
2023-01-31 21:55:24.13813+00,ETH-USD,0.067,1579.3625
2023-01-31 22:00:40.2366+00,ETH-USD,0.067,1579.3625
2023-01-31 22:10:23.827881+00,ETH-USD,0.067,1579.3625
2023-01-31 22:20:24.039707+00,ETH-USD,0.067,1579.3625
2023-01-31 22:30:40.404449+00,ETH-USD,0.067,1579.3625
2023-01-31 22:35:24.495744+00,ETH-USD,0.067,1579.3625
2023-01-31 22:45:40.102147+00,ETH-USD,0.067,1579.3625
2023-01-31 22:55:24.123772+00,ETH-USD,-0.04,1593.1
2023-01-31 23:00:37.400415+00,ETH-USD,-0.022,1593.1
2023-01-31 23:10:23.820324+00,ETH-USD,0.032,1585.740625
2023-01-31 23:15:25.313243+00,ETH-USD,0.032,1585.740625
2023-01-31 23:20:25.81275+00,ETH-USD,0.032,1585.740625
2023-01-31 23:30:40.558885+00,ETH-USD,0.032,1585.740625
2023-01-31 23:35:23.723306+00,ETH-USD,0.032,1585.740625
2023-01-31 23:45:40.867472+00,ETH-USD,0.032,1585.740625
2023-01-31 23:50:23.065535+00,ETH-USD,0.032,1585.740625
2023-02-01 00:00:40.606093+00,ETH-USD,0.032,1585.740625
2023-02-01 00:10:23.827679+00,ETH-USD,0.01,1582
2023-02-01 00:20:23.652812+00,ETH-USD,0.01,1582
2023-02-01 00:25:24.1507+00,ETH-USD,0.01,1582
2023-02-01 00:35:23.75382+00,ETH-USD,0.02,1579.8
2023-02-01 00:45:39.684327+00,ETH-USD,0,0
2023-02-01 00:50:24.039143+00,ETH-USD,0,0
2023-02-01 00:55:23.529214+00,ETH-USD,0,0
2023-02-01 01:00:40.572033+00,ETH-USD,0,0
2023-02-01 01:10:23.832632+00,ETH-USD,-0.01,1586.3
2023-02-01 01:15:39.500071+00,ETH-USD,-0.01,1586.3
2023-02-01 01:25:25.911054+00,ETH-USD,-0.01,1586.3
2023-02-01 01:35:23.715381+00,ETH-USD,0.02,1580.45
2023-02-01 01:40:23.820755+00,ETH-USD,0,0
2023-02-01 01:50:23.623779+00,ETH-USD,-0.03,1589.866667
2023-02-01 01:55:24.473577+00,ETH-USD,-0.03,1589.866667
2023-02-01 02:05:23.103925+00,ETH-USD,-0.03,1589.866667
2023-02-01 02:15:40.853354+00,ETH-USD,-0.03,1589.866667
2023-02-01 02:20:24.008105+00,ETH-USD,-0.03,1589.866667
2023-02-01 02:30:23.787909+00,ETH-USD,-0.005,1589.866667
2023-02-01 02:35:24.309196+00,ETH-USD,-0.005,1589.866667
2023-02-01 02:45:40.085901+00,ETH-USD,-0.005,1589.866667
2023-02-01 02:50:23.990281+00,ETH-USD,-0.005,1589.866667
2023-02-01 03:00:40.938771+00,ETH-USD,-0.005,1589.866667
2023-02-01 03:10:24.401915+00,ETH-USD,0.015,1582.7
2023-02-01 03:20:23.988366+00,ETH-USD,0.015,1582.7
2023-02-01 03:30:42.92545+00,ETH-USD,0.025,1581.66
2023-02-01 03:40:23.18436+00,ETH-USD,0.035,1580.871429
2023-02-01 03:50:23.996876+00,ETH-USD,0.035,1580.871429
2023-02-01 04:00:40.360141+00,ETH-USD,0.035,1580.871429
2023-02-01 04:10:23.78257+00,ETH-USD,0.035,1580.871429
2023-02-01 04:15:39.468567+00,ETH-USD,0.035,1580.871429
2023-02-01 04:25:23.482728+00,ETH-USD,0.035,1580.871429
2023-02-01 04:30:39.161028+00,ETH-USD,0.035,1580.871429
2023-02-01 04:40:23.967879+00,ETH-USD,0.035,1580.871429
2023-02-01 04:50:23.558705+00,ETH-USD,0.035,1580.871429
2023-02-01 04:55:23.483001+00,ETH-USD,0.035,1580.871429
2023-02-01 05:00:40.553583+00,ETH-USD,0.035,1580.871429
2023-02-01 05:10:23.185464+00,ETH-USD,0.035,1580.871429
2023-02-01 05:15:40.828809+00,ETH-USD,0.035,1580.871429
2023-02-01 05:25:23.671315+00,ETH-USD,0.035,1580.871429
2023-02-01 05:35:24.28101+00,ETH-USD,0.035,1580.871429
2023-02-01 05:45:40.044539+00,ETH-USD,0.035,1580.871429
2023-02-01 05:50:23.373453+00,ETH-USD,0.035,1580.871429
2023-02-01 05:55:23.479486+00,ETH-USD,0.035,1580.871429
2023-02-01 06:00:40.949517+00,ETH-USD,0.035,1580.871429
2023-02-01 06:10:23.780993+00,ETH-USD,0.035,1580.871429
2023-02-01 06:15:40.83775+00,ETH-USD,0.035,1580.871429
2023-02-01 06:20:24.574545+00,ETH-USD,0.045,1580.322222
2023-02-01 06:30:39.755349+00,ETH-USD,0.045,1580.322222
2023-02-01 06:35:24.277642+00,ETH-USD,0.045,1580.322222
2023-02-01 06:45:40.048528+00,ETH-USD,0.045,1580.322222
2023-02-01 06:55:24.051049+00,ETH-USD,0.045,1580.322222
2023-02-01 07:05:25.63821+00,ETH-USD,0.065,1578.469231
2023-02-01 07:15:39.453975+00,ETH-USD,0.065,1578.469231
2023-02-01 07:25:24.047734+00,ETH-USD,0.065,1578.469231
2023-02-01 07:30:40.493338+00,ETH-USD,0.065,1578.469231
2023-02-01 07:35:23.651163+00,ETH-USD,0.065,1578.469231
2023-02-01 07:45:40.590593+00,ETH-USD,0.065,1578.469231
2023-02-01 07:50:23.921288+00,ETH-USD,0.065,1578.469231
2023-02-01 07:55:24.041117+00,ETH-USD,0.065,1578.469231
2023-02-01 08:00:39.116861+00,ETH-USD,0.075,1577.793333
2023-02-01 08:10:23.740019+00,ETH-USD,0.075,1577.793333
2023-02-01 08:20:23.941945+00,ETH-USD,0.085,1577.1
2023-02-01 08:25:24.03388+00,ETH-USD,0.095,1576.152632
2023-02-01 08:35:23.821935+00,ETH-USD,0.095,1576.152632
2023-02-01 08:40:23.735053+00,ETH-USD,0.095,1576.152632
2023-02-01 08:50:23.942441+00,ETH-USD,0.095,1576.152632
2023-02-01 08:55:24.207907+00,ETH-USD,0.095,1576.152632
2023-02-01 09:05:23.636172+00,ETH-USD,0.095,1576.152632
2023-02-01 09:15:41.796282+00,ETH-USD,0.105,1575.290476
2023-02-01 09:25:24.01029+00,ETH-USD,0.105,1575.290476
2023-02-01 09:30:42.902469+00,ETH-USD,0.105,1575.290476
2023-02-01 09:40:23.725938+00,ETH-USD,0.105,1575.290476
2023-02-01 09:50:23.932237+00,ETH-USD,0.105,1575.290476
2023-02-01 10:00:24.886258+00,ETH-USD,0.105,1575.290476
2023-02-01 10:10:23.106642+00,ETH-USD,0.105,1575.290476
2023-02-01 10:15:40.592835+00,ETH-USD,0.105,1575.290476
2023-02-01 10:25:24.003231+00,ETH-USD,0.105,1575.290476
2023-02-01 10:30:24.718192+00,ETH-USD,0.105,1575.290476
2023-02-01 10:40:23.713062+00,ETH-USD,0.115,1575.065217
2023-02-01 10:50:24.665624+00,ETH-USD,0.115,1575.065217
2023-02-01 11:00:24.894339+00,ETH-USD,0.115,1575.065217
2023-02-01 11:05:23.774573+00,ETH-USD,0.115,1575.065217
2023-02-01 11:15:24.390676+00,ETH-USD,0.115,1575.065217
2023-02-01 11:25:25.968003+00,ETH-USD,-0.01,1580.9
2023-02-01 11:35:24.194171+00,ETH-USD,-0.01,1580.9
2023-02-01 11:45:39.976538+00,ETH-USD,-0.01,1580.9
2023-02-01 11:55:24.299184+00,ETH-USD,-0.01,1580.9
2023-02-01 12:05:24.209477+00,ETH-USD,-0.01,1580.9
2023-02-01 12:15:40.570759+00,ETH-USD,-0.01,1580.9
2023-02-01 12:25:23.986392+00,ETH-USD,-0.01,1580.9
2023-02-01 12:30:40.460113+00,ETH-USD,-0.01,1580.9
2023-02-01 12:40:23.682699+00,ETH-USD,-0.01,1580.9
2023-02-01 12:45:40.735425+00,ETH-USD,-0.01,1580.9
2023-02-01 12:50:24.160085+00,ETH-USD,-0.01,1580.9
2023-02-01 12:55:24.148019+00,ETH-USD,-0.01,1580.9
2023-02-01 13:00:41.036052+00,ETH-USD,-0.01,1580.9
2023-02-01 13:10:23.703279+00,ETH-USD,0.02,1575.3
2023-02-01 13:15:40.148774+00,ETH-USD,-0.01,1583.7
2023-02-01 13:25:23.9913+00,ETH-USD,-0.02,1585.65
2023-02-01 13:30:39.639643+00,ETH-USD,-0.02,1585.65
2023-02-01 13:35:24.180172+00,ETH-USD,-0.02,1585.65
2023-02-01 13:45:41.312274+00,ETH-USD,0.001,1581.7
2023-02-01 13:55:23.976674+00,ETH-USD,0.001,1581.7
2023-02-01 14:05:23.585073+00,ETH-USD,0.001,1581.7
2023-02-01 14:10:23.668422+00,ETH-USD,0.001,1581.7
2023-02-01 14:15:23.801448+00,ETH-USD,0.001,1581.7
2023-02-01 14:25:23.967803+00,ETH-USD,-0.019,1586.605263
2023-02-01 14:30:41.01285+00,ETH-USD,-0.009,1586.605263
2023-02-01 14:40:24.249149+00,ETH-USD,0.031,1578.819355
2023-02-01 14:50:23.864471+00,ETH-USD,-0.01,1588.8
2023-02-01 14:55:25.772898+00,ETH-USD,-0.01,1588.8
2023-02-01 15:00:25.262258+00,ETH-USD,0.02,1582.95
2023-02-01 15:10:24.263532+00,ETH-USD,0.03,1581.566667
2023-02-01 15:20:23.464086+00,ETH-USD,0.03,1581.566667
2023-02-01 15:25:24.145945+00,ETH-USD,0.03,1581.566667
2023-02-01 15:30:42.820347+00,ETH-USD,0.03,1581.566667
2023-02-01 15:40:23.841+00,ETH-USD,0.03,1581.566667
2023-02-01 15:45:40.584862+00,ETH-USD,0.03,1581.566667
2023-02-01 15:50:24.647004+00,ETH-USD,0.04,1580.325
2023-02-01 15:55:23.376835+00,ETH-USD,0.04,1580.325
2023-02-01 16:05:23.550625+00,ETH-USD,0.04,1580.325
2023-02-01 16:15:40.707792+00,ETH-USD,0.04,1580.325
2023-02-01 16:25:24.1763+00,ETH-USD,0.04,1580.325
2023-02-01 16:35:23.534226+00,ETH-USD,0.04,1580.325
2023-02-01 16:45:24.349811+00,ETH-USD,0.04,1580.325
2023-02-01 16:50:23.835917+00,ETH-USD,0.04,1580.325
2023-02-01 17:00:40.22181+00,ETH-USD,0.05,1579.06
2023-02-01 17:05:23.603469+00,ETH-USD,0.05,1579.06
2023-02-01 17:15:40.096596+00,ETH-USD,0.06,1578.033333
2023-02-01 17:20:24.595134+00,ETH-USD,0.06,1578.033333
2023-02-01 17:30:41.008529+00,ETH-USD,0.06,1578.033333
2023-02-01 17:35:23.563649+00,ETH-USD,0.06,1578.033333
2023-02-01 17:45:40.08485+00,ETH-USD,0.07,1577.328571
2023-02-01 17:55:23.922365+00,ETH-USD,0.08,1576.2375
2023-02-01 18:00:40.221451+00,ETH-USD,0.08,1576.2375
2023-02-01 18:10:23.833275+00,ETH-USD,0.09,1575.233333
2023-02-01 18:15:24.50725+00,ETH-USD,0.09,1575.233333
2023-02-01 18:25:23.498137+00,ETH-USD,0.09,1575.233333
2023-02-01 18:30:39.192059+00,ETH-USD,-0.02,1582.95
2023-02-01 18:35:24.190165+00,ETH-USD,0,0
2023-02-01 18:45:39.927223+00,ETH-USD,0.01,1576.1
2023-02-01 18:50:23.910899+00,ETH-USD,0.01,1576.1
2023-02-01 18:55:23.951881+00,ETH-USD,0.01,1576.1
2023-02-01 19:05:24.153351+00,ETH-USD,0,0
2023-02-01 19:15:39.914236+00,ETH-USD,0,0
2023-02-01 19:25:23.92426+00,ETH-USD,0.02,1575.2
2023-02-01 19:35:23.540619+00,ETH-USD,0.07,1567.328571
2023-02-01 19:40:23.820973+00,ETH-USD,-0.03,1585.366667
2023-02-01 19:45:34.195552+00,ETH-USD,-0.081,1595.71358
2023-02-01 19:55:23.914291+00,ETH-USD,-0.122,1603.543443
2023-02-01 20:00:37.22095+00,ETH-USD,-0.122,1603.543443
2023-02-01 20:10:23.800006+00,ETH-USD,-0.122,1603.543443
2023-02-01 20:20:23.809435+00,ETH-USD,-0.122,1603.543443
2023-02-01 20:30:40.373413+00,ETH-USD,-0.132,1605.767424
2023-02-01 20:40:23.649305+00,ETH-USD,-0.132,1605.767424
2023-02-01 20:45:40.483012+00,ETH-USD,-0.132,1605.767424
2023-02-01 20:50:23.806317+00,ETH-USD,-0.132,1605.767424
2023-02-01 20:55:23.905316+00,ETH-USD,-0.132,1605.767424
2023-02-01 21:00:40.787052+00,ETH-USD,-0.132,1605.767424
2023-02-01 21:10:24.248686+00,ETH-USD,-0.142,1608.354225
2023-02-01 21:20:23.801314+00,ETH-USD,-0.142,1608.354225
2023-02-01 21:25:25.703905+00,ETH-USD,-0.142,1608.354225
2023-02-01 21:35:23.539135+00,ETH-USD,-0.142,1608.354225
2023-02-01 21:40:23.607465+00,ETH-USD,-0.142,1608.354225
2023-02-01 21:45:40.725205+00,ETH-USD,-0.142,1608.354225
2023-02-01 21:55:23.897069+00,ETH-USD,-0.142,1608.354225
2023-02-01 22:05:24.101535+00,ETH-USD,-0.152,1610.666447
2023-02-01 22:15:39.256315+00,ETH-USD,-0.152,1610.666447
2023-02-01 22:20:23.810667+00,ETH-USD,-0.152,1610.666447
2023-02-01 22:30:39.567968+00,ETH-USD,-0.152,1610.666447
2023-02-01 22:40:23.591452+00,ETH-USD,-0.152,1610.666447
2023-02-01 22:45:41.062455+00,ETH-USD,-0.152,1610.666447
2023-02-01 22:55:23.898066+00,ETH-USD,-0.152,1610.666447
2023-02-01 23:00:40.160054+00,ETH-USD,-0.152,1610.666447
2023-02-01 23:10:23.615183+00,ETH-USD,-0.162,1612.662346
2023-02-01 23:15:40.054632+00,ETH-USD,-0.162,1612.662346
2023-02-01 23:20:23.802818+00,ETH-USD,-0.162,1612.662346
2023-02-01 23:30:38.971499+00,ETH-USD,-0.182,1616.331319
2023-02-01 23:35:25.874547+00,ETH-USD,-0.182,1616.331319
2023-02-01 23:45:40.647337+00,ETH-USD,-0.182,1616.331319
2023-02-01 23:50:23.782728+00,ETH-USD,-0.182,1616.331319
2023-02-02 00:00:24.811594+00,ETH-USD,-0.192,1617.767188
2023-02-02 00:10:24.2012+00,ETH-USD,-0.192,1617.767188
2023-02-02 00:15:40.448965+00,ETH-USD,-0.192,1617.767188
2023-02-02 00:25:23.864539+00,ETH-USD,-0.222,1622.15
2023-02-02 00:30:38.980486+00,ETH-USD,-0.222,1622.15
2023-02-02 00:40:23.744654+00,ETH-USD,-0.252,1626.132143
2023-02-02 00:45:35.184771+00,ETH-USD,-0.402,1647.615423
2023-02-02 00:55:24.660342+00,ETH-USD,-0.402,1647.615423
2023-02-02 01:00:40.184157+00,ETH-USD,-0.402,1647.615423
2023-02-02 01:05:24.335621+00,ETH-USD,-0.402,1647.615423
2023-02-02 01:15:24.25131+00,ETH-USD,-0.402,1647.615423
2023-02-02 01:20:23.740847+00,ETH-USD,-0.402,1647.615423
2023-02-02 01:25:23.861176+00,ETH-USD,-0.402,1647.615423
2023-02-02 01:35:23.439595+00,ETH-USD,-0.402,1647.615423
2023-02-02 01:40:25.957031+00,ETH-USD,-0.402,1647.615423
2023-02-02 01:50:23.761733+00,ETH-USD,-0.402,1647.615423
2023-02-02 02:00:40.105973+00,ETH-USD,-0.402,1647.615423
2023-02-02 02:10:24.157476+00,ETH-USD,-0.402,1647.615423
2023-02-02 02:20:23.750019+00,ETH-USD,-0.402,1647.615423
2023-02-02 02:25:23.828801+00,ETH-USD,-0.402,1647.615423
2023-02-02 02:30:40.178088+00,ETH-USD,-0.402,1647.615423
2023-02-02 02:40:23.54479+00,ETH-USD,-0.402,1647.615423
2023-02-02 02:50:23.728712+00,ETH-USD,-0.402,1647.615423
2023-02-02 02:55:24.484506+00,ETH-USD,-0.402,1647.615423
2023-02-02 03:05:23.630347+00,ETH-USD,-0.402,1647.615423
2023-02-02 03:15:40.585435+00,ETH-USD,-0.402,1647.615423
2023-02-02 03:25:23.442859+00,ETH-USD,-0.402,1647.615423
2023-02-02 03:30:40.291287+00,ETH-USD,-0.402,1647.615423
2023-02-02 03:40:24.271609+00,ETH-USD,-0.402,1647.615423
2023-02-02 03:45:23.62157+00,ETH-USD,-0.412,1648.360194
2023-02-02 03:55:23.824646+00,ETH-USD,-0.412,1648.360194
2023-02-02 04:00:42.48211+00,ETH-USD,-0.412,1648.360194
2023-02-02 04:10:23.51056+00,ETH-USD,-0.412,1648.360194
2023-02-02 04:20:23.735509+00,ETH-USD,-0.412,1648.360194
2023-02-02 04:30:39.683898+00,ETH-USD,-0.422,1648.979621
2023-02-02 04:35:23.48654+00,ETH-USD,-0.422,1648.979621
2023-02-02 04:45:41.180562+00,ETH-USD,-0.422,1648.979621
2023-02-02 04:55:24.012014+00,ETH-USD,-0.422,1648.979621
2023-02-02 05:00:40.692006+00,ETH-USD,-0.422,1648.979621
2023-02-02 05:10:23.51221+00,ETH-USD,-0.422,1648.979621
2023-02-02 05:15:39.802511+00,ETH-USD,-0.432,1649.609722
2023-02-02 05:20:23.87289+00,ETH-USD,-0.432,1649.609722
2023-02-02 05:30:40.071617+00,ETH-USD,-0.432,1649.609722
2023-02-02 05:40:23.521489+00,ETH-USD,-0.432,1649.609722
2023-02-02 05:45:39.792762+00,ETH-USD,-0.432,1649.609722
2023-02-02 05:55:24.409944+00,ETH-USD,-0.432,1649.609722
2023-02-02 06:05:23.413573+00,ETH-USD,-0.432,1649.609722
2023-02-02 06:10:25.914292+00,ETH-USD,-0.432,1649.609722
2023-02-02 06:20:23.882657+00,ETH-USD,-0.432,1649.609722
2023-02-02 06:25:23.973148+00,ETH-USD,-0.432,1649.609722
2023-02-02 06:35:23.414651+00,ETH-USD,-0.432,1649.609722
2023-02-02 06:40:24.127714+00,ETH-USD,-0.432,1649.609722
2023-02-02 06:50:23.702013+00,ETH-USD,-0.442,1650.037104
2023-02-02 06:55:23.809198+00,ETH-USD,-0.442,1650.037104
2023-02-02 07:05:24.004527+00,ETH-USD,-0.442,1650.037104
2023-02-02 07:15:39.77346+00,ETH-USD,-0.452,1650.485398
2023-02-02 07:25:23.817253+00,ETH-USD,-0.452,1650.485398
2023-02-02 07:30:40.860195+00,ETH-USD,-0.452,1650.485398
2023-02-02 07:40:22.897911+00,ETH-USD,-0.452,1650.485398
2023-02-02 07:50:23.114227+00,ETH-USD,-0.452,1650.485398
2023-02-02 07:55:24.069478+00,ETH-USD,-0.452,1650.485398
2023-02-02 08:05:23.379677+00,ETH-USD,-0.452,1650.485398
2023-02-02 08:10:24.254248+00,ETH-USD,-0.462,1650.870996
2023-02-02 08:20:23.669598+00,ETH-USD,-0.462,1650.870996
2023-02-02 08:25:23.782492+00,ETH-USD,-0.462,1650.870996
2023-02-02 08:30:42.016445+00,ETH-USD,-0.472,1651.303814
2023-02-02 08:40:23.686586+00,ETH-USD,-0.472,1651.303814
2023-02-02 08:50:23.910994+00,ETH-USD,-0.472,1651.303814
2023-02-02 09:00:25.276882+00,ETH-USD,-0.472,1651.303814
2023-02-02 09:05:24.002946+00,ETH-USD,-0.472,1651.303814
2023-02-02 09:15:39.166229+00,ETH-USD,-0.472,1651.303814
2023-02-02 09:20:23.858297+00,ETH-USD,-0.472,1651.303814
2023-02-02 09:30:40.86157+00,ETH-USD,-0.472,1651.303814
2023-02-02 09:40:23.66032+00,ETH-USD,-0.472,1651.303814
2023-02-02 09:45:39.753524+00,ETH-USD,-0.472,1651.303814
2023-02-02 09:55:23.80069+00,ETH-USD,-0.472,1651.303814
2023-02-02 10:00:40.03704+00,ETH-USD,-0.482,1651.751867
2023-02-02 10:10:24.075134+00,ETH-USD,-0.482,1651.751867
2023-02-02 10:20:23.676975+00,ETH-USD,-0.482,1651.751867
2023-02-02 10:25:23.792389+00,ETH-USD,-0.482,1651.751867
2023-02-02 10:35:22.777409+00,ETH-USD,-0.482,1651.751867
2023-02-02 10:40:26.069011+00,ETH-USD,-0.482,1651.751867
2023-02-02 10:50:23.357649+00,ETH-USD,-0.482,1651.751867
2023-02-02 10:55:23.775575+00,ETH-USD,-0.482,1651.751867
2023-02-02 11:05:24.011929+00,ETH-USD,-0.482,1651.751867
2023-02-02 11:15:40.519594+00,ETH-USD,-0.482,1651.751867
2023-02-02 11:20:23.661126+00,ETH-USD,-0.482,1651.751867
2023-02-02 11:25:23.77496+00,ETH-USD,-0.482,1651.751867
2023-02-02 11:35:23.366854+00,ETH-USD,-0.482,1651.751867
2023-02-02 11:40:24.071212+00,ETH-USD,-0.482,1651.751867
2023-02-02 11:50:23.8754+00,ETH-USD,-0.482,1651.751867
2023-02-02 11:55:23.971581+00,ETH-USD,-0.482,1651.751867
2023-02-02 12:05:23.558453+00,ETH-USD,-0.482,1651.751867
2023-02-02 12:10:23.464398+00,ETH-USD,-0.482,1651.751867
2023-02-02 12:15:40.61849+00,ETH-USD,-0.482,1651.751867
2023-02-02 12:20:23.654914+00,ETH-USD,-0.482,1651.751867
2023-02-02 12:25:24.484896+00,ETH-USD,-0.482,1651.751867
2023-02-02 12:35:24.574588+00,ETH-USD,-0.482,1651.751867
2023-02-02 12:45:41.523956+00,ETH-USD,-0.482,1651.751867
2023-02-02 12:55:23.137944+00,ETH-USD,-0.492,1652.250813
2023-02-02 13:05:23.334329+00,ETH-USD,-0.492,1652.250813
2023-02-02 13:10:24.064464+00,ETH-USD,-0.492,1652.250813
2023-02-02 13:15:24.140002+00,ETH-USD,-0.492,1652.250813
2023-02-02 13:25:23.757453+00,ETH-USD,-0.502,1652.707968
2023-02-02 13:30:40.050445+00,ETH-USD,-0.502,1652.707968
2023-02-02 13:40:24.045469+00,ETH-USD,-0.502,1652.707968
2023-02-02 13:50:23.804561+00,ETH-USD,-0.502,1652.707968
2023-02-02 13:55:23.898108+00,ETH-USD,-0.502,1652.707968
2023-02-02 14:00:40.264781+00,ETH-USD,-0.502,1652.707968
2023-02-02 14:10:24.017575+00,ETH-USD,-0.512,1653.145313
2023-02-02 14:15:40.307871+00,ETH-USD,-0.512,1653.145313
2023-02-02 14:25:23.765741+00,ETH-USD,-0.569,1656.366608
2023-02-02 14:35:23.921735+00,ETH-USD,-0.569,1656.366608
2023-02-02 14:45:43.456295+00,ETH-USD,-0.569,1656.366608
2023-02-02 14:55:23.751839+00,ETH-USD,-0.579,1656.679793
2023-02-02 15:00:23.247913+00,ETH-USD,0,0
2023-02-02 15:10:24.073542+00,ETH-USD,-0.01,1663.2
2023-02-02 15:15:39.693399+00,ETH-USD,-0.01,1663.2
2023-02-02 15:25:24.494521+00,ETH-USD,-0.01,1663.2
2023-02-02 15:30:40.030927+00,ETH-USD,-0.01,1663.2
2023-02-02 15:35:24.165167+00,ETH-USD,-0.02,1666.45
2023-02-02 15:45:24.719609+00,ETH-USD,-0.03,1669.8
2023-02-02 15:55:23.912488+00,ETH-USD,-0.04,1672.3
2023-02-02 16:00:38.238103+00,ETH-USD,-0.04,1672.3
2023-02-02 16:10:23.613757+00,ETH-USD,-0.05,1674.56
2023-02-02 16:15:39.860159+00,ETH-USD,-0.05,1674.56
2023-02-02 16:25:24.483125+00,ETH-USD,-0.05,1674.56
2023-02-02 16:30:40.015578+00,ETH-USD,-0.06,1675.783333
2023-02-02 16:40:24.018974+00,ETH-USD,-0.06,1675.783333
2023-02-02 16:50:24.207404+00,ETH-USD,-0.06,1675.783333
